#omega[eV] ImEps[mu=1.43eV]
5.965	8.372
5.97	8.38791
5.975	8.39208
5.98	8.38366
5.985	8.36534
5.99	8.34024
5.995	8.31022
6	8.27648
6.005	8.24091
6.01	8.20613
6.015	8.17419
6.02	8.14573
6.025	8.12011
6.03	8.09616
6.035	8.07299
6.04	8.05077
6.045	8.03076
6.05	8.0146
6.055	8.00381
6.06	7.9987
6.065	7.99667
6.07	7.99153
6.075	7.97635
6.08	7.94771
6.085	7.90726
6.09	7.85942
6.095	7.80834
6.1	7.75675
6.105	7.70624
6.11	7.6579
6.115	7.61237
6.12	7.56963
6.125	7.52873
6.13	7.4881
6.135	7.44638
6.14	7.40323
6.145	7.35953
6.15	7.31693
6.155	7.27698
6.16	7.24042
6.165	7.20697
6.17	7.1755
6.175	7.14462
6.18	7.11325
6.185	7.08116
6.19	7.04883
6.195	7.01709
6.2	6.98712
6.205	6.96007
6.21	6.93606
6.215	6.9137
6.22	6.89082
6.225	6.8658
6.23	6.83847
6.235	6.81006
6.24	6.78236
6.245	6.75662
6.25	6.73307
6.255	6.71109
6.26	6.68986
6.265	6.66888
6.27	6.64833
6.275	6.6288
6.28	6.6108
6.285	6.59471
6.29	6.58068
6.295	6.56817
6.3	6.55571
6.305	6.54181
6.31	6.52608
6.315	6.50911
6.32	6.49171
6.325	6.4747
6.33	6.45892
6.335	6.44508
6.34	6.43333
6.345	6.42296
6.35	6.41264
6.355	6.40136
6.36	6.38927
6.365	6.37766
6.37	6.36789
6.375	6.36042
6.38	6.35447
6.385	6.34872
6.39	6.34244
6.395	6.3359
6.4	6.32983
6.405	6.32468
6.41	6.32054
6.415	6.31731
6.42	6.31489
6.425	6.31327
6.43	6.31254
6.435	6.31273
6.44	6.31381
6.445	6.31594
6.45	6.3194
6.455	6.32427
6.46	6.33001
6.465	6.33595
6.47	6.34208
6.475	6.34912
6.48	6.35756
6.485	6.36707
6.49	6.37678
6.495	6.38633
6.5	6.3965
6.505	6.40867
6.51	6.42352
6.515	6.44022
6.52	6.45722
6.525	6.47383
6.53	6.49101
6.535	6.51076
6.54	6.53476
6.545	6.5634
6.55	6.59579
6.555	6.63054
6.56	6.66668
6.565	6.70399
6.57	6.74277
6.575	6.7833
6.58	6.82532
6.585	6.86841
6.59	6.91281
6.595	6.95985
6.6	7.01139
6.605	7.06903
6.61	7.13392
6.615	7.20653
6.62	7.2866
6.625	7.37381
6.63	7.4688
6.635	7.5734
6.64	7.68979
6.645	7.8199
6.65	7.96578
6.655	8.12971
6.66	8.31232
6.665	8.51
6.67	8.7154
6.675	8.92297
6.68	9.13553
6.685	9.36641
6.69	9.63621
6.695	9.96686
6.7	10.3736
6.705	10.8542
6.71	11.3764
6.715	11.8675
6.72	12.2089
6.725	12.2527
6.73	11.8848
6.735	11.1151
6.74	10.1142
6.745	9.13165
6.75	8.35445
6.755	7.83193
6.76	7.50951
6.765	7.30634
6.77	7.1634
6.775	7.04985
6.78	6.95191
6.785	6.86344
6.79	6.78205
6.795	6.70773
6.8	6.6412
6.805	6.58239
6.81	6.53003
6.815	6.48242
6.82	6.43844
6.825	6.39801
6.83	6.36166
6.835	6.32953
6.84	6.30074
6.845	6.2737
6.85	6.24715
6.855	6.22096
6.86	6.19612
6.865	6.17379
6.87	6.15421
6.875	6.13641
6.88	6.11901
6.885	6.10129
6.89	6.08372
6.895	6.06747
6.9	6.05372
6.905	6.04324
6.91	6.03616
6.915	6.03212
6.92	6.03078
6.925	6.03268
6.93	6.03975
6.935	6.05519
6.94	6.0825
6.945	6.12314
6.95	6.17313
6.955	6.2218
